Tiempo Aceleracion Velocidad Posicion
0 0 0 0
0.00617081431927531 1.50753768844221 0.0046513675773432 9.56757521682743e-06
0.0123416286385506 3.01507537688442 0.0186054703093728 7.65406017346194e-05
0.0185124429578259 4.52261306532663 0.0418623081960888 0.000258324530854341
0.0246832572771012 6.03015075376884 0.0744218812374911 0.000612324813876956
0.0308540715963765 7.53768844221106 0.11628418943358 0.00119594690210343
0.0370248859156518 9.04522613065327 0.167449232784355 0.00206659624683472
0.0431957002349272 10.5527638190955 0.227917011289817 0.00328167829937181
0.0493665145542025 12.0603015075377 0.297687524949965 0.00489859851101564
0.0555373288734778 13.5678391959799 0.376760773764799 0.0069747623330672
0.0617081431927531 15.0753768844221 0.46513675773432 0.00956757521682743
0.0678789575120284 16.5829145728643 0.562815476858527 0.0127344426135973
0.0740497718313037 18.0904522613065 0.66979693113742 0.0165327699746778
0.080220586150579 19.5979899497487 0.786081120571 0.0210199627513699
0.0863914004698543 21.105527638191 0.911668045159267 0.0262534263949745
0.0925622147891296 22.6130653266332 1.04655770490222 0.0322905663567926
0.0987330291084049 24.1206030150754 1.19075009979986 0.0391887880881252
0.10490384342768 25.6281407035176 1.34424522985218 0.0470054970402732
0.111074657746956 27.1356783919598 1.5070430950592 0.0557980986645376
0.117245472066231 28.643216080402 1.67914369542089 0.0656239984122193
0.123416286385506 30.1507537688442 1.86054703093728 0.0765406017346194
0.129587100704781 31.6582914572864 2.05125310160835 0.0886053140830388
0.135757915024057 33.1658291457286 2.25126190743411 0.101875540908778
0.141928729343332 34.6733668341709 2.46057344841455 0.116408687663139
0.148099543662607 36.1809045226131 2.67918772454968 0.132262159797422
0.154270357981883 37.6884422110553 2.9071047358395 0.149493362762929
0.160441172301158 39.1959798994975 3.144324482284 0.168159702010959
0.166611986620433 40.7035175879397 3.39084696388319 0.188318582992814
0.172782800939709 42.2110552763819 3.64667218063707 0.210027411159796
0.178953615258984 43.7185929648241 3.91180013254563 0.233343591963204
0.185124429578259 45.2261306532663 4.18623081960888 0.258324530854341
0.191295243897535 46.7336683417085 4.46996424182681 0.285027633284506
0.19746605821681 48.2412060301508 4.76300039919943 0.313510304705001
0.203636872536085 49.748743718593 5.06533929172674 0.343829950567127
0.20980768685536 50 5.37375080303558 0.376038439530972
0.215978501174636 50 5.68229151899935 0.410150831668635
0.222149315493911 50 5.99083223496311 0.446167171274447
0.228320129813186 50 6.29937295092688 0.484087458348408
0.234490944132462 50 6.60791366689064 0.523911692890518
0.240661758451737 50 6.91645438285441 0.565639874900776
0.246832572771012 50 7.22499509881817 0.609272004379183
0.253003387090288 50 7.53353581478194 0.654808081325738
0.259174201409563 50 7.8420765307457 0.702248105740442
0.265345015728838 50 8.15061724670947 0.751592077623295
0.271515830048114 50 8.45915796267323 0.802839996974296
0.277686644367389 50 8.767698678637 0.855991863793446
0.283857458686664 50 9.07623939460077 0.911047678080745
0.290028273005939 50 9.38478011056453 0.968007439836192
0.296199087325215 50 9.69332082652829 1.02687114905979
0.30236990164449 50 10.0018615424921 1.08763880575153
0.308540715963765 50 10.3104022584558 1.15031040991143
0.314711530283041 50 10.6189429744196 1.21488596153947
0.320882344602316 50 10.9274836903834 1.28136546063566
0.327053158921591 50 11.2360244063471 1.3497489072
0.333223973240867 50 11.5445651223109 1.42003630123249
0.339394787560142 50 11.8531058382747 1.49222764273312
0.345565601879417 50 12.1616465542384 1.56632293170191
0.351736416198693 50 12.4701872702022 1.64232216813884
0.357907230517968 50 12.7787279861659 1.72022535204393
0.364078044837243 50 13.0872687021297 1.80003248341716
0.370248859156518 50 13.3958094180935 1.88174356225854
0.376419673475794 50 13.7043501340572 1.96535858856806
0.382590487795069 50 14.012890850021 2.05087756234574
0.388761302114344 50 14.3214315659848 2.13830048359157
0.39493211643362 50 14.6299722819485 2.22762735230554
0.401102930752895 50 14.9385129979123 2.31885816848767
0.40727374507217 50 15.2470537138761 2.41199293213794
0.413444559391446 48.9949748743719 15.553527155361 2.50702880841926
0.419615373710721 47.4874371859297 15.851214680311 2.60393000751322
0.425786188029996 45.9798994974874 16.1395994701063 2.70263947832316
0.431957002349272 44.4723618090452 16.4186815247469 2.80309981539779
0.438127816668547 42.964824120603 16.6884608442328 2.90525361328579
0.444298630987822 41.4572864321608 16.948937428564 3.00904346653587
0.450469445307097 39.9497487437186 17.2001112777405 3.11441196969672
0.456640259626373 38.4422110552764 17.4419823917624 3.22130171731705
0.462811073945648 36.9346733668342 17.6745507706295 3.32965530394556
0.468981888264923 35.427135678392 17.897816414342 3.43941532413094
0.475152702584199 33.9195979899498 18.1117793228998 3.55052437242189
0.481323516903474 32.4120603015075 18.3164394963029 3.66292504336711
0.487494331222749 30.9045226130653 18.5117969345513 3.77655993151531
0.493665145542025 29.3969849246231 18.697851637645 3.89137163141517
0.4998359598613 27.8894472361809 18.8746036055841 4.0073027376154
0.506006774180575 26.3819095477387 19.0420528383684 4.1242958446647
0.512177588499851 24.8743718592965 19.2001993359981 4.24229354711177
0.518348402819126 23.3668341708543 19.3490430984731 4.3612384395053
0.524519217138401 21.8592964824121 19.4885841257934 4.481073116394
0.530690031457676 20.3517587939699 19.618822417959 4.60174017232656
0.536860845776952 18.8442211055276 19.7397579749699 4.72318220185169
0.543031660096227 17.3366834170854 19.8513907968261 4.84534179951808
0.549202474415502 15.8291457286432 19.9537208835277 4.96816155987443
0.555373288734778 14.321608040201 20.0467482350745 5.09158407746943
0.561544103054053 12.8140703517588 20.1304728514667 5.2155519468518
