Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
1.11228821121281 5 3.94341946226765 1.64232216813884 1.68140048825434 0.270936651191426 -0.176253699668475 -2.80611752842204 0.463569666133508 0.126287074344365 -0.423803112689899 1.67702174620305 7.10796519173318
1.1318020394797 5 4.0409886036021 1.72022535204393 1.62662603974919 0.280302394349534 -0.172407066243859 -2.80449824964256 0.496342645518954 0.269404134257458 0.589037773511002 1.67818138233885 7.55185320591437
1.1513158677466 5 4.13855774493656 1.80003248341716 1.57207539004933 0.2903063964449 -0.165686554398386 -2.78323123777866 0.528906305147418 0.420651812750847 1.58616748881875 1.65491837892265 7.93944402146761
1.17082969601349 5 4.23612688627102 1.88174356225854 1.51812754741873 0.300939674856665 -0.155944906719731 -2.74283725115136 0.560745909251674 0.578827411338707 2.54596692038114 1.60331857884056 8.2602667458565
1.19034352428038 5 4.33369602760548 1.96535858856806 1.46514739004319 0.312182456915814 -0.143060244289127 -2.68423505911025 0.591270334272462 0.742537260784264 3.44948440945566 1.51947593583305 8.50529657820227
1.20985735254727 5 4.43126516893993 2.05087756234574 1.41347848856556 0.324002693671819 -0.126939490878991 -2.60867705184723 0.619812634619489 0.910228970896585 4.28166255791 1.39952808729825 8.66734093903339
1.22937118081416 5 4.52883431027439 2.13830048359157 1.36343740252189 0.336354588944229 -0.107521105504078 -2.51766348509113 0.645630905806325 1.08022945158558 5.0322839281331 1.23964968752575 8.74123627505594
1.24888500908105 5 4.62640345160885 2.22762735230554 1.31530980831356 0.349177140920487 -0.0847770496188618 -2.41284168757311 0.667908549231211 1.25078459125174 5.69655836904707 1.03599729938452 8.72381697614155
1.26839883734794 5 4.7239725929433 2.31885816848767 1.26934868181608 0.36239267535794 -0.0587140011147405 -2.2958974955089 0.685752993422314 1.4200959995927 6.27533488819229 0.784607243428511 8.61364636565181
1.28791266561484 5 4.82154173427776 2.41199293213794 1.22577461778238 0.375905331813377 -0.029373916975035 -2.16844588914493 0.698192038028867 1.58635030485867 6.77498416697962 0.481256554378322 8.41052760599757
1.30742649388173 4.89949748743719 4.91845714602204 2.50702880841926 1.18477941547602 0.389599044765606 0.00316486320777649 -2.03166166860508 0.704074036625786 1.7475011421845 7.24610036856606 0.107088450090144 8.07745797425105
1.32694032214862 4.74874371859296 5.01259420700805 2.60393000751322 1.14654127168098 0.403331598707685 0.0387759721196877 -1.88605248943292 0.701961178199838 1.90085130292397 7.66693699245915 -0.333810345873589 7.62222457675866
1.34645415041551 4.59798994974874 5.10378948483824 2.70263947832316 1.11122093733384 0.416935052228523 0.0772862785251468 -1.73278292964312 0.690638487958657 2.04430916599433 8.03504917240802 -0.837393644442255 7.06400942035181
