Tiempo Aceleracion Velocidad Posicion
0.318745395054189 2.46246246246246 0.392449285201854 0.041697134150133
0.322632534018264 2.49249249249249 0.402079584437176 0.0432413184013256
0.32651967298234 2.52252252252252 0.411826614572321 0.0448231638385261
0.330406811946415 2.55255255255255 0.421690375607287 0.0464431242109633
0.334293950910491 2.58258258258258 0.431670867542075 0.0481016532678665
0.338181089874566 2.61261261261261 0.441768090376686 0.0497992047584645
0.342068228838642 2.64264264264264 0.451982044111118 0.0515362324319863
0.345955367802717 2.67267267267267 0.462312728745373 0.0533131900376611
0.349842506766793 2.7027027027027 0.47276014427945 0.0551305313247177
0.353729645730868 2.73273273273273 0.483324290713348 0.0569887100423853
0.357616784694944 2.76276276276276 0.494005168047069 0.0588881799398927
0.361503923659019 2.79279279279279 0.504802776280612 0.0608293947664691
