Tiempo Aceleracion Velocidad Posicion R_1 theta_1 theta_3 V_1 omega_1 omega_3 a_1 alpha_1 alpha_3
1.95134375996589 0 6.47208637518566 6.3460800549992 -0.100896763416236 -0.462291709387123 2.9023401487143 -0.133071554033411 0.657210279582183 2.93323877364712 -1.45922600991289 5.25798199091615 -3.29428201830499
1.95523089892996 0 6.47208637518566 6.37123795412705 -0.101425057755814 -0.459697846864273 2.91371628229978 -0.138745745475814 0.677240960004342 2.91975070151458 -1.46039139242911 5.04846318442651 -3.64520607089212
1.95911803789404 0 6.47208637518566 6.39639585325489 -0.101975419476853 -0.457027700391717 2.92503733993627 -0.144426161735284 0.696460937437654 2.90490256885562 -1.4624204826846 4.8408748384061 -3.99409191531703
1.96300517685811 0 6.47208637518566 6.42155375238274 -0.102547879175621 -0.454284406504899 2.93629804975364 -0.150116063077986 0.714877864288514 2.88870189613464 -1.46526325680923 4.63529103722354 -4.34114410729784
1.96689231582219 0 6.47208637518566 6.44671165151059 -0.103142479742408 -0.451471071467233 2.94749316760681 -0.155818514405389 0.732499655222165 2.87115543761886 -1.46886919914287 4.43177288319844 -4.686552224418
1.97077945478627 0 6.47208637518566 6.47186955063843 -0.103759275598078 -0.448590770345025 2.95861747421196 -0.16153638309307 0.749334439556129 2.8522692406236 -1.47318717276988 4.23036995128166 -5.03049034139802
1.97466659375034 0 6.47208637518566 6.49702744976628 -0.10439833192123 -0.445646546256683 2.96966577251691 -0.167272336314551 0.765390519135112 2.83204870677938 -1.47816528422968 4.03112165522355 -5.37311651400695
1.97855373271442 0 6.47208637518566 6.52218534889413 -0.105059723863915 -0.442641409775568 2.98063288531359 -0.173028837829968 0.780676331349769 2.81049865529342 -1.48375074366725 3.83405852859411 -5.71457226856108
1.98244087167849 0 6.47208637518566 6.54734324802197 -0.105743535753815 -0.439578338467125 2.99151365310021 -0.178808144224264 0.795200416975215 2.78762338818825 -1.4898897216531 3.63920342420771 -6.05498209488471
1.98632801064257 0 6.47208637518566 6.57250114714982 -0.106449860280698 -0.436460276542173 3.00230293220089 -0.184612300584312 0.808971392519181 2.76342675750665 -1.49652720388492 3.44657263559342 -6.3944529415127
1.99021514960664 0 6.47208637518566 6.59765904627766 -0.107178797664984 -0.433290134609389 3.01299559315031 -0.190443135609087 0.821997926783872 2.73791223447514 -1.50360684498166 3.25617694415566 -6.73307371280015
